,Unnamed: 0,index,Login Timestamp,User ID,Round-Trip Time [ms],IP Address,Country,Region,City,ASN,User Agent String,Browser Name and Version,OS Name and Version,Device Type,Login Successful,Is Attack IP,Is Account Takeover,date,day,month,year,hour
56692,29531111,29531111,2021-02-06 15:03:54.637,-4324475583306591935,,170.39.78.10,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.71 Mobile Safari/537.36,gzip(gfe,gzip(gfe",Chrome Mobile 81.0.4044,iOS 13.4,mobile,False,False,False,2021-02-06,6,2,2021,15
65292,9329498,9329498,2020-06-12 05:04:38.702,7211025106848307045,,10.0.160.6,NO,-,-,8478,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,True,False,False,2020-06-12,12,6,2020,5
91462,30582420,30582420,2021-02-20 08:27:32.850,-4324475583306591935,,170.39.78.106,US,-,-,393398,AwarioSmartBot/1.0  (en-us) variation/294820,AwarioSmartBot 1.0,Other ,unknown,False,False,False,2021-02-20,20,2,2021,8
77135,29582221,29582221,2021-02-07 10:23:56.117,9211321355280615396,,81.166.79.58,BR,-,-,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.24.92 Safari/537.36 variation/7131",Chrome 69.0.3497.17.24,Mac OS X 10.14.6,desktop,True,False,False,2021-02-07,7,2,2021,10
32290,29651664,29651664,2021-02-08 08:51:30.033,-4324475583306591935,,66.248.237.236,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36Snapchat11.2.0.68 (SM-A505FN; Android 10#A505FNXXS5BTI9#29; gzip",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,True,False,2021-02-08,8,2,2021,8
88021,121995,121995,2020-02-05 00:46:13.286,-4324475583306591935,,115.69.217.239,ID,East Java,Surabaya,38778,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 PHX/4.9",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,False,False,False,2020-02-05,5,2,2020,0
5672,12648648,12648648,2020-07-27 14:13:26.177,7692928926822578591,,84.234.222.50,NO,Vestfold og Telemark,Horten,29695,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,True,False,False,2020-07-27,27,7,2020,14
62530,25761571,25761571,2020-12-30 08:57:58.332,-5651127492130781853,,89.162.124.226,NO,Troms og Finnmark,Bjornevatn,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1602 variation/246156,Firefox 20.0.0.1602,iOS 13.4,mobile,True,False,False,2020-12-30,30,12,2020,8
54427,27942133,27942133,2021-01-18 13:25:14.670,8905963578980251761,,141.0.64.33,NO,Vestfold og Telemark,Sandefjord,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.23.81 Safari/537.36",Chrome 69.0.3497.17.23,Mac OS X 10.14.6,desktop,True,False,False,2021-01-18,18,1,2021,13
96114,18246052,18246052,2020-10-13 17:08:48.233,-7700517738477727203,,92.220.44.19,NO,Oslo County,Oslo,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.21.100 Safari/537.36",Chrome 69.0.3497.17.21,Mac OS X 10.14.6,desktop,True,False,False,2020-10-13,13,10,2020,17
8979,23658960,23658960,2020-12-09 13:22:27.527,-8885130808144747341,,152.93.72.31,NO,Rogaland,Jorpeland,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.117 Mobile Safari/537.36 PHX/5.5 variation/223101",Chrome Mobile 81.0.4044.1928,iOS 13.4,mobile,True,False,False,2020-12-09,9,12,2020,13
43170,17839823,17839823,2020-10-08 08:08:54.748,-4324475583306591935,,46.212.169.68,NO,Viken,Lillestrøm,41164,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",Android 2.3.3.2660,Android 5.4.3,mobile,False,False,False,2020-10-08,8,10,2020,8
7216,10227957,10227957,2020-06-24 12:53:48.010,3467845385220796219,,139.164.116.32,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.10 Safari/537.36",Chrome 67.0.3396,iOS 11.2.5,tablet,True,False,False,2020-06-24,24,6,2020,12
33858,15731779,15731779,2020-09-09 07:42:55.061,6589969012450970127,,78.91.26.165,NO,-,-,224,"Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Falkon/3.1.99 Chrome/69.0.3497.17.22.128 Safari/537.36",Chrome 69.0.3497.17.22,Chromecast 1.52.251747,desktop,True,False,False,2020-09-09,9,9,2020,7
59051,11558638,11558638,2020-07-12 08:24:24.234,-4324475583306591935,,84.208.26.145,NO,Oslo County,Oslo,41164,"Mozilla/5.0  (Windows; U; MSIE 10.0; Macintosh; .NET CLR 2.5.20722; Intel Mac OS X 10_3_4) AppleWebKit/537.36 (KHTML, like Gecko Chrome/67.0.3396.79 Safari/537.16",Chrome 67.0.3396,Mac OS X 10.3.4,desktop,False,False,False,2020-07-12,12,7,2020,8
68202,340618,340618,2020-02-07 21:53:08.722,-4975570180858875170,,87.248.14.64,NO,Innlandet,Hamar,29492,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.120 Mobile Safari/537.36 AlohaLite/1.6.5 AlohaBrowser/2.19.3",Chrome Mobile WebView 85.0.4183,iOS 13.4,mobile,False,False,False,2020-02-07,7,2,2020,21
41922,4686082,4686082,2020-04-07 07:27:00.254,-2075871592953950671,,45.130.53.28,US,Texas,Dallas,398986,"Mozilla/5.0  (iPad; CPU OS 6_1_3 like Mac OS X) Build/NCQS26.69-64-21; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.141 Mobile Safari/537.36",Chrome Mobile WebView 87.0.4280.2259,iOS 6.1.3,mobile,True,True,False,2020-04-07,7,4,2020,7
43277,9702360,9702360,2020-06-17 13:22:20.126,-4324475583306591935,,10.0.181.214,JP,-,-,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,2020-06-17,17,6,2020,13
61414,11127784,11127784,2020-07-06 08:52:10.022,4743634602294548635,,185.97.197.45,NO,Troms og Finnmark,Hammerfest,200665,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1925.117 Mobile Safari/537.36 PHX/6.4",Chrome Mobile 81.0.4044.1925,iOS 11.2.6,mobile,True,False,False,2020-07-06,6,7,2020,8
11641,14195981,14195981,2020-08-19 13:38:07.433,-1182177769195582985,,62.97.184.170,NO,Viken,Kolbotn,41164,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1942.117 Mobile Safari/537.36 OPT/2.3 variation/182662",Chrome Mobile 81.0.4044.1942,iOS 11.2.6,mobile,True,False,False,2020-08-19,19,8,2020,13
65460,4161935,4161935,2020-03-31 09:48:00.374,-4324475583306591935,,10.0.181.214,JP,-,-,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,2020-03-31,31,3,2020,9
18275,29357350,29357350,2021-02-04 11:02:55.227,-4324475583306591935,,65.111.190.157,US,Florida,Miami,15083,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1933.42 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1933,Android 4.1,mobile,False,False,False,2021-02-04,4,2,2021,11
97703,3772672,3772672,2020-03-25 23:07:43.836,-4324475583306591935,,10.0.181.211,AR,Cordoba,Marull,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,2020-03-25,25,3,2020,23
41861,529662,529662,2020-02-10 15:47:59.838,5738105501680349206,,10.2.224.161,DK,-,-,503071,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20081407 Firefox/20.0.0.1618,Firefox 20.0.0.1618,Android 2.2,mobile,False,False,False,2020-02-10,10,2,2020,15
96374,28183048,28183048,2021-01-21 08:37:38.122,-4324475583306591935,,66.68.135.79,US,Texas,Bedford,11427,"Mozilla/5.0 (Linux; Android 9.7 Tiger Ginger; QMobile i12) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1928.138 Mobile Safari/537.36 variation/127175",Chrome Mobile 81.0.4044.1928,Android 9.7,mobile,False,False,False,2021-01-21,21,1,2021,8
88692,19061745,19061745,2020-10-25 00:15:28.335,-4324475583306591935,,10.0.181.204,BR,Rio de Janeiro,Barra Mansa,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,2020-10-25,25,10,2020,0
5998,8032782,8032782,2020-05-24 02:07:39.811,-4324475583306591935,,170.39.78.156,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36 PHX/4.2",Chrome Mobile WebView 81.0.4044,Android 4.1,mobile,False,False,False,2020-05-24,24,5,2020,2
10119,12366631,12366631,2020-07-23 11:58:29.182,-4324475583306591935,,80.202.166.122,NO,-,-,15659,"Mozilla/5.0  (Linux; Android 6.9; SM-J500H/DS Build/KOT49H) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/125929",Android 2.3.4,Android 6.9,mobile,False,False,False,2020-07-23,23,7,2020,11
91089,18532399,18532399,2020-10-17 13:10:43.304,-8199907665004143710,,209.236.125.136,US,-,-,393398,"Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) forge AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1930.117 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1930,KaiOS 2.5,mobile,False,True,False,2020-10-17,17,10,2020,13
78752,30264192,30264192,2021-02-16 05:39:07.101,-4324475583306591935,,170.39.79.128,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1929.123 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1929,iOS 11.2.6,mobile,False,False,False,2021-02-16,16,2,2021,5
30205,13054587,13054587,2020-08-02 16:34:48.470,-5697044494183525255,,62.141.135.142,NO,Viken,Vestby,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.20.92 Safari/537.36",Chrome 69.0.3497.17.20,Mac OS X 10.14.6,desktop,True,False,False,2020-08-02,2,8,2020,16
61523,23125228,23125228,2020-12-03 21:41:17.033,-4324475583306591935,,10.3.205.192,RU,-,-,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,2020-12-03,3,12,2020,21
40612,15643948,15643948,2020-09-08 04:28:04.671,2355652249627246253,,23.137.225.237,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.2896.2901.99 Mobile Safari/537.36",Chrome Mobile 71.0.3578.2896.2901,Windows Phone 8.1,mobile,True,False,False,2020-09-08,8,9,2020,4
16909,11232310,11232310,2020-07-07 15:03:59.337,-4324475583306591935,,51.174.111.139,NO,Rogaland,Stavanger,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",Chrome 67.0.3396,Mac OS X 10.14.6,desktop,False,False,False,2020-07-07,7,7,2020,15
32131,578629,578629,2020-02-11 07:54:06.139,8739105913231053786,,46.250.223.18,NO,Rogaland,Sandnes,28824,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.28.81 Safari/537.36",Chrome 69.0.3497.17.28,Mac OS X 10.14.6,desktop,False,False,False,2020-02-11,11,2,2020,7
7382,3126180,3126180,2020-03-17 02:12:29.874,-4324475583306591935,,10.0.181.221,SE,Stockholm County,Stockholm,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,2020-03-17,17,3,2020,2
28672,23218007,23218007,2020-12-04 15:05:54.211,-4324475583306591935,,10.0.181.231,SE,Västra Götaland County,Joerlanda,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.82.96 Safari/537.36",Chrome 72.0.3626.82,Mac OS X 11.6.3,desktop,False,False,False,2020-12-04,4,12,2020,15
50056,21960769,21960769,2020-11-25 16:01:42.888,-8730798329224589864,,209.236.117.210,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.117 Safari/537.36",Chrome Mobile WebView 81.0.4044,Android 4.1,mobile,True,True,False,2020-11-25,25,11,2020,16
14684,6265814,6265814,2020-04-29 10:21:25.674,-4324475583306591935,,10.0.4.37,RO,Prahova,Gura Vitioarei,500039,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.115.121 Safari/537.36",Chrome 72.0.3626.115,Mac OS X 11.6.3,desktop,False,True,False,2020-04-29,29,4,2020,10
86983,14703097,14703097,2020-08-26 14:44:27.283,-4324475583306591935,,170.39.78.176,US,-,-,393398,"Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1 (KHTML, like Gecko) CriOS/50.0.2661.95 Mobile/13E238 Safari/601.1.46 variation/278825",Chrome Mobile iOS 50.0.2661,iOS 9.3.1,mobile,False,False,False,2020-08-26,26,8,2020,14
13071,22877255,22877255,2020-12-02 08:45:04.537,6429283396861664130,,10.2.81.53,NO,Vestfold og Telemark,Holmestrand,500041,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36 Edg/87.0.664.52",Edge 87.0.664,Mac OS X 10.14.6,desktop,True,False,False,2020-12-02,2,12,2020,8
59384,27891107,27891107,2021-01-17 20:34:01.339,4225307901891359760,,37.97.3.11,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1928.138 Mobile Safari/537.36 PHX/5.2 variation/222877",Chrome Mobile 81.0.4044.1928,iOS 13.4,mobile,True,False,False,2021-01-17,17,1,2021,20
82163,24892428,24892428,2020-12-23 06:58:01.346,-4324475583306591935,,203.76.172.1,SG,-,-,45470,VLC/3.0.0-git LibVLC/3.0.0-git,VLC 3.0.0-git,Other ,unknown,False,False,False,2020-12-23,23,12,2020,6
6638,18620065,18620065,2020-10-18 18:15:17.815,-562041990345174786,,79.161.216.82,NO,Vestfold og Telemark,Tønsberg,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.21.100 Safari/537.36",Chrome 69.0.3497.17.21,Mac OS X 10.14.6,desktop,True,False,False,2020-10-18,18,10,2020,18
51877,24946712,24946712,2020-12-23 16:12:17.116,-4324475583306591935,,95.164.134.57,US,Wyoming,Cheyenne,54903,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.138 Mobile Safari/537.36 PHX/6.2 variation/219384",Chrome Mobile 81.0.4044.1927,iOS 13.4,mobile,False,False,False,2020-12-23,23,12,2020,16
69475,914780,914780,2020-02-15 13:33:37.461,-6832604568255255577,,109.247.63.92,NO,Viken,Kongsberg,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,False,False,2020-02-15,15,2,2020,13
52938,21850529,21850529,2020-11-24 20:08:21.575,-4324475583306591935,,10.0.77.221,NO,Viken,Harestua,29695,"Mozilla/5.0 (X11; CrOS armv7l 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.57.97 Safari/537.36",Chrome 72.0.3626.57,Chrome OS 11316.123.0,desktop,False,False,False,2020-11-24,24,11,2020,20
51976,596043,596043,2020-02-11 11:31:04.020,-4324475583306591935,,10.0.181.178,BD,Dhaka Division,Mirkadim,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,2020-02-11,11,2,2020,11
79490,12334129,12334129,2020-07-22 22:22:15.944,1989277356433683938,,170.39.78.87,US,-,-,393398,"Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 PHX/5.5 variation/130714",Chrome Mobile 81.0.4044,KaiOS 2.5,mobile,False,False,False,2020-07-22,22,7,2020,22
40692,14654383,14654383,2020-08-25 20:41:10.970,7335296446487516312,,158.149.22.46,NO,-,-,29492,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1929.138 Mobile Safari/537.36 variation/77771",Chrome Mobile 81.0.4044.1929,Android 5.5.1,mobile,True,False,False,2020-08-25,25,8,2020,20
13625,7361796,7361796,2020-05-14 10:48:53.277,4329777676742484166,64.0,10.0.55.201,NO,Møre og Romsdal,Kristiansund,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False,2020-05-14,14,5,2020,10
50625,5209643,5209643,2020-04-14 15:54:22.511,-4324475583306591935,,10.2.82.0,UA,-,-,51622,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1949.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1949,Android 5.5.1,mobile,False,False,False,2020-04-14,14,4,2020,15
74328,25376307,25376307,2020-12-27 09:54:26.693,-4324475583306591935,,10.3.205.191,RU,Moscow,Moscow,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,2020-12-27,27,12,2020,9
55432,4262131,4262131,2020-04-01 12:45:30.225,643374517642777632,,23.137.225.232,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) supra AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1949.66 Mobile Safari/537.36 variation/268469",Chrome Mobile 81.0.4044.1949,iOS 14.2.1,mobile,True,False,False,2020-04-01,1,4,2020,12
46185,792075,792075,2020-02-13 18:41:22.077,3120297837655171100,,79.161.137.108,NO,Vestfold og Telemark,Gvarv,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.203.88 Safari/537.36",Chrome 79.0.3945.192.203,Mac OS X 10.14.6,desktop,True,False,False,2020-02-13,13,2,2020,18
81801,29974897,29974897,2021-02-12 06:58:08.319,1722581822837179341,508.0,10.0.61.54,NO,Oslo County,Oslo,29695,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0.0.3605 Mobile/10B500 Safari/8536.25",Mobile Safari 6.0.0.3605,iOS 6.1.6,mobile,True,False,False,2021-02-12,12,2,2021,6
66390,20649350,20649350,2020-11-13 13:38:18.911,6487380734368332283,587.0,10.0.160.76,NO,Oslo County,Oslo,500136,"Mozilla/5.0  (x86_64) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/201938",Android 2.3.3.2639,iOS 12,mobile,False,False,False,2020-11-13,13,11,2020,13
3595,11558712,11558712,2020-07-12 08:25:33.246,-4324475583306591935,,23.137.225.33,US,-,-,393398,Mozilla/5.0 (compatible; startmebot/1.0; +https://github.com/das-group/rba-dataset),startmebot 1.0,Other ,bot,False,False,False,2020-07-12,12,7,2020,8
28437,4547614,4547614,2020-04-05 09:24:23.996,-3011541932869205353,,170.39.76.134,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.4.0.36 Chrome/81.0.4044.1934.95 Mobile Safari/537.36 variation/110076",Chrome Mobile 81.0.4044.1934,Android 6.0.99,mobile,True,False,False,2020-04-05,5,4,2020,9
38471,15770002,15770002,2020-09-09 15:30:16.057,-4324475583306591935,,209.236.123.91,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1929.17 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1929,iOS 11.2.6,mobile,False,True,False,2020-09-09,9,9,2020,15
87503,29138212,29138212,2021-02-01 17:38:25.247,-4324475583306591935,,170.246.100.233,BR,-,-,52468,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1947.111 Mobile Safari/537.36 OPT/2.4",Chrome Mobile 81.0.4044.1947,iOS 13.4,mobile,False,False,False,2021-02-01,1,2,2021,17
41929,25726982,25726982,2020-12-30 00:43:04.414,-4324475583306591935,,10.3.205.194,RU,Moscow,Moscow,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,2020-12-30,30,12,2020,0
74664,7780198,7780198,2020-05-20 05:32:33.204,-4324475583306591935,,89.19.3.85,TR,-,-,34619,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1936.96 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1936,Android 4.1,mobile,False,False,False,2020-05-20,20,5,2020,5
92588,19010979,19010979,2020-10-24 08:02:56.037,8256496933351085454,,46.212.255.198,NO,Viken,Skjetten,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.77.109 Safari/537.36",Chrome 72.0.3626.77,Mac OS X 10.14.6,desktop,True,False,False,2020-10-24,24,10,2020,8
65843,22180856,22180856,2020-11-27 09:35:32.592,-4324475583306591935,,10.3.205.196,RU,Ivanovo Oblast,Privolzhsk,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,2020-11-27,27,11,2020,9
553,2804814,2804814,2020-03-12 08:18:07.994,-4324475583306591935,,209.236.123.166,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Build/NCQS26.69-64-5; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36",Chrome Mobile WebView 81.0.4044,Android 4.1,mobile,False,True,False,2020-03-12,12,3,2020,8
